,POS,MenuItem,weekday,hour,Qty
1353,RESTAURANT_1,BOILED EGG,Friday,0,60
1354,RESTAURANT_1,BOILED EGG,Friday,1,43
1355,RESTAURANT_1,BOILED EGG,Friday,2,16
1356,RESTAURANT_1,BOILED EGG,Friday,3,8
1357,RESTAURANT_1,BOILED EGG,Friday,4,13
1358,RESTAURANT_1,BOILED EGG,Friday,5,1
1359,RESTAURANT_1,BOILED EGG,Friday,6,1
1360,RESTAURANT_1,BOILED EGG,Friday,7,5
1361,RESTAURANT_1,BOILED EGG,Friday,8,5
1362,RESTAURANT_1,BOILED EGG,Friday,9,1
1363,RESTAURANT_1,BOILED EGG,Friday,12,2
1364,RESTAURANT_1,BOILED EGG,Friday,13,16
1365,RESTAURANT_1,BOILED EGG,Friday,14,36
1366,RESTAURANT_1,BOILED EGG,Friday,15,20
1367,RESTAURANT_1,BOILED EGG,Friday,16,23
1368,RESTAURANT_1,BOILED EGG,Friday,17,13
1369,RESTAURANT_1,BOILED EGG,Friday,18,14
1370,RESTAURANT_1,BOILED EGG,Friday,19,20
1371,RESTAURANT_1,BOILED EGG,Friday,20,23
1372,RESTAURANT_1,BOILED EGG,Friday,21,43
1373,RESTAURANT_1,BOILED EGG,Friday,22,36
1374,RESTAURANT_1,BOILED EGG,Friday,23,55
1375,RESTAURANT_1,BOILED EGG,Monday,0,45
1376,RESTAURANT_1,BOILED EGG,Monday,1,21
1377,RESTAURANT_1,BOILED EGG,Monday,2,19
1378,RESTAURANT_1,BOILED EGG,Monday,3,10
1379,RESTAURANT_1,BOILED EGG,Monday,4,7
1380,RESTAURANT_1,BOILED EGG,Monday,5,10
1381,RESTAURANT_1,BOILED EGG,Monday,6,6
1382,RESTAURANT_1,BOILED EGG,Monday,8,2
1383,RESTAURANT_1,BOILED EGG,Monday,9,2
1384,RESTAURANT_1,BOILED EGG,Monday,10,1
1385,RESTAURANT_1,BOILED EGG,Monday,11,5
1386,RESTAURANT_1,BOILED EGG,Monday,12,24
1387,RESTAURANT_1,BOILED EGG,Monday,13,27
1388,RESTAURANT_1,BOILED EGG,Monday,14,26
1389,RESTAURANT_1,BOILED EGG,Monday,15,32
1390,RESTAURANT_1,BOILED EGG,Monday,16,47
1391,RESTAURANT_1,BOILED EGG,Monday,17,28
1392,RESTAURANT_1,BOILED EGG,Monday,18,37
1393,RESTAURANT_1,BOILED EGG,Monday,19,18
1394,RESTAURANT_1,BOILED EGG,Monday,20,22
1395,RESTAURANT_1,BOILED EGG,Monday,21,31
1396,RESTAURANT_1,BOILED EGG,Monday,22,50
1397,RESTAURANT_1,BOILED EGG,Monday,23,40
1398,RESTAURANT_1,BOILED EGG,Saturday,0,44
1399,RESTAURANT_1,BOILED EGG,Saturday,1,40
1400,RESTAURANT_1,BOILED EGG,Saturday,2,16
1401,RESTAURANT_1,BOILED EGG,Saturday,3,17
1402,RESTAURANT_1,BOILED EGG,Saturday,4,12
1403,RESTAURANT_1,BOILED EGG,Saturday,5,8
1404,RESTAURANT_1,BOILED EGG,Saturday,6,9
1405,RESTAURANT_1,BOILED EGG,Saturday,7,4
1406,RESTAURANT_1,BOILED EGG,Saturday,8,3
1407,RESTAURANT_1,BOILED EGG,Saturday,9,2
1408,RESTAURANT_1,BOILED EGG,Saturday,10,1
1409,RESTAURANT_1,BOILED EGG,Saturday,11,1
1410,RESTAURANT_1,BOILED EGG,Saturday,12,3
1411,RESTAURANT_1,BOILED EGG,Saturday,13,24
1412,RESTAURANT_1,BOILED EGG,Saturday,14,17
1413,RESTAURANT_1,BOILED EGG,Saturday,15,32
1414,RESTAURANT_1,BOILED EGG,Saturday,16,30
1415,RESTAURANT_1,BOILED EGG,Saturday,17,17
1416,RESTAURANT_1,BOILED EGG,Saturday,18,17
1417,RESTAURANT_1,BOILED EGG,Saturday,19,19
1418,RESTAURANT_1,BOILED EGG,Saturday,20,21
1419,RESTAURANT_1,BOILED EGG,Saturday,21,20
1420,RESTAURANT_1,BOILED EGG,Saturday,22,46
1421,RESTAURANT_1,BOILED EGG,Saturday,23,44
1422,RESTAURANT_1,BOILED EGG,Sunday,0,32
1423,RESTAURANT_1,BOILED EGG,Sunday,1,31
1424,RESTAURANT_1,BOILED EGG,Sunday,2,11
1425,RESTAURANT_1,BOILED EGG,Sunday,3,11
1426,RESTAURANT_1,BOILED EGG,Sunday,4,23
1427,RESTAURANT_1,BOILED EGG,Sunday,5,9
1428,RESTAURANT_1,BOILED EGG,Sunday,6,5
1429,RESTAURANT_1,BOILED EGG,Sunday,7,8
1430,RESTAURANT_1,BOILED EGG,Sunday,8,4
1431,RESTAURANT_1,BOILED EGG,Sunday,9,5
1432,RESTAURANT_1,BOILED EGG,Sunday,10,1
1433,RESTAURANT_1,BOILED EGG,Sunday,12,11
1434,RESTAURANT_1,BOILED EGG,Sunday,13,22
1435,RESTAURANT_1,BOILED EGG,Sunday,14,39
1436,RESTAURANT_1,BOILED EGG,Sunday,15,23
1437,RESTAURANT_1,BOILED EGG,Sunday,16,20
1438,RESTAURANT_1,BOILED EGG,Sunday,17,24
1439,RESTAURANT_1,BOILED EGG,Sunday,18,18
1440,RESTAURANT_1,BOILED EGG,Sunday,19,15
1441,RESTAURANT_1,BOILED EGG,Sunday,20,27
1442,RESTAURANT_1,BOILED EGG,Sunday,21,29
1443,RESTAURANT_1,BOILED EGG,Sunday,22,34
1444,RESTAURANT_1,BOILED EGG,Sunday,23,45
1445,RESTAURANT_1,BOILED EGG,Thursday,0,40
1446,RESTAURANT_1,BOILED EGG,Thursday,1,36
1447,RESTAURANT_1,BOILED EGG,Thursday,2,15
1448,RESTAURANT_1,BOILED EGG,Thursday,3,20
1449,RESTAURANT_1,BOILED EGG,Thursday,4,3
1450,RESTAURANT_1,BOILED EGG,Thursday,6,1
1451,RESTAURANT_1,BOILED EGG,Thursday,7,1
1452,RESTAURANT_1,BOILED EGG,Thursday,8,4
1453,RESTAURANT_1,BOILED EGG,Thursday,9,2
1454,RESTAURANT_1,BOILED EGG,Thursday,10,3
1455,RESTAURANT_1,BOILED EGG,Thursday,12,7
1456,RESTAURANT_1,BOILED EGG,Thursday,13,16
1457,RESTAURANT_1,BOILED EGG,Thursday,14,25
1458,RESTAURANT_1,BOILED EGG,Thursday,15,24
1459,RESTAURANT_1,BOILED EGG,Thursday,16,15
1460,RESTAURANT_1,BOILED EGG,Thursday,17,7
1461,RESTAURANT_1,BOILED EGG,Thursday,18,18
1462,RESTAURANT_1,BOILED EGG,Thursday,19,4
1463,RESTAURANT_1,BOILED EGG,Thursday,20,24
1464,RESTAURANT_1,BOILED EGG,Thursday,21,33
1465,RESTAURANT_1,BOILED EGG,Thursday,22,48
1466,RESTAURANT_1,BOILED EGG,Thursday,23,40
1467,RESTAURANT_1,BOILED EGG,Tuesday,0,35
1468,RESTAURANT_1,BOILED EGG,Tuesday,1,46
1469,RESTAURANT_1,BOILED EGG,Tuesday,2,16
1470,RESTAURANT_1,BOILED EGG,Tuesday,3,15
1471,RESTAURANT_1,BOILED EGG,Tuesday,4,3
1472,RESTAURANT_1,BOILED EGG,Tuesday,5,2
1473,RESTAURANT_1,BOILED EGG,Tuesday,6,1
1474,RESTAURANT_1,BOILED EGG,Tuesday,7,1
1475,RESTAURANT_1,BOILED EGG,Tuesday,10,4
1476,RESTAURANT_1,BOILED EGG,Tuesday,11,1
1477,RESTAURANT_1,BOILED EGG,Tuesday,12,4
1478,RESTAURANT_1,BOILED EGG,Tuesday,13,13
1479,RESTAURANT_1,BOILED EGG,Tuesday,14,16
1480,RESTAURANT_1,BOILED EGG,Tuesday,15,33
1481,RESTAURANT_1,BOILED EGG,Tuesday,16,18
1482,RESTAURANT_1,BOILED EGG,Tuesday,17,12
1483,RESTAURANT_1,BOILED EGG,Tuesday,18,8
1484,RESTAURANT_1,BOILED EGG,Tuesday,19,25
1485,RESTAURANT_1,BOILED EGG,Tuesday,20,29
1486,RESTAURANT_1,BOILED EGG,Tuesday,21,30
1487,RESTAURANT_1,BOILED EGG,Tuesday,22,39
1488,RESTAURANT_1,BOILED EGG,Tuesday,23,40
1489,RESTAURANT_1,BOILED EGG,Wednesday,0,55
1490,RESTAURANT_1,BOILED EGG,Wednesday,1,45
1491,RESTAURANT_1,BOILED EGG,Wednesday,2,29
1492,RESTAURANT_1,BOILED EGG,Wednesday,3,6
1493,RESTAURANT_1,BOILED EGG,Wednesday,4,1
1494,RESTAURANT_1,BOILED EGG,Wednesday,5,2
1495,RESTAURANT_1,BOILED EGG,Wednesday,6,1
1496,RESTAURANT_1,BOILED EGG,Wednesday,7,1
1497,RESTAURANT_1,BOILED EGG,Wednesday,8,3
1498,RESTAURANT_1,BOILED EGG,Wednesday,10,2
1499,RESTAURANT_1,BOILED EGG,Wednesday,11,3
1500,RESTAURANT_1,BOILED EGG,Wednesday,12,1
1501,RESTAURANT_1,BOILED EGG,Wednesday,13,23
1502,RESTAURANT_1,BOILED EGG,Wednesday,14,30
1503,RESTAURANT_1,BOILED EGG,Wednesday,15,13
1504,RESTAURANT_1,BOILED EGG,Wednesday,16,17
1505,RESTAURANT_1,BOILED EGG,Wednesday,17,12
1506,RESTAURANT_1,BOILED EGG,Wednesday,18,11
1507,RESTAURANT_1,BOILED EGG,Wednesday,19,10
1508,RESTAURANT_1,BOILED EGG,Wednesday,20,31
1509,RESTAURANT_1,BOILED EGG,Wednesday,21,27
1510,RESTAURANT_1,BOILED EGG,Wednesday,22,23
1511,RESTAURANT_1,BOILED EGG,Wednesday,23,49
1512,RESTAURANT_1,BUFFET LUNCH,Friday,3,5
1513,RESTAURANT_1,BUFFET LUNCH,Friday,4,67
1514,RESTAURANT_1,BUFFET LUNCH,Friday,5,127
1515,RESTAURANT_1,BUFFET LUNCH,Friday,10,212
1516,RESTAURANT_1,BUFFET LUNCH,Friday,11,89
1517,RESTAURANT_1,BUFFET LUNCH,Friday,12,18
1518,RESTAURANT_1,BUFFET LUNCH,Friday,13,82
1519,RESTAURANT_1,BUFFET LUNCH,Friday,14,302
1520,RESTAURANT_1,BUFFET LUNCH,Friday,15,3396
1521,RESTAURANT_1,BUFFET LUNCH,Friday,16,4289
1522,RESTAURANT_1,BUFFET LUNCH,Friday,17,1977
1523,RESTAURANT_1,BUFFET LUNCH,Friday,18,1506
1524,RESTAURANT_1,BUFFET LUNCH,Friday,19,555
1525,RESTAURANT_1,BUFFET LUNCH,Friday,20,144
1526,RESTAURANT_1,BUFFET LUNCH,Friday,21,181
1527,RESTAURANT_1,BUFFET LUNCH,Monday,0,303
1528,RESTAURANT_1,BUFFET LUNCH,Monday,1,365
1529,RESTAURANT_1,BUFFET LUNCH,Monday,2,274
1530,RESTAURANT_1,BUFFET LUNCH,Monday,3,116
1531,RESTAURANT_1,BUFFET LUNCH,Monday,5,164
1532,RESTAURANT_1,BUFFET LUNCH,Monday,10,98
1533,RESTAURANT_1,BUFFET LUNCH,Monday,11,113
1534,RESTAURANT_1,BUFFET LUNCH,Monday,12,661
1535,RESTAURANT_1,BUFFET LUNCH,Monday,13,631
1536,RESTAURANT_1,BUFFET LUNCH,Monday,14,242
1537,RESTAURANT_1,BUFFET LUNCH,Monday,15,2687
1538,RESTAURANT_1,BUFFET LUNCH,Monday,16,3363
1539,RESTAURANT_1,BUFFET LUNCH,Monday,17,1776
1540,RESTAURANT_1,BUFFET LUNCH,Monday,18,1474
1541,RESTAURANT_1,BUFFET LUNCH,Monday,19,227
1542,RESTAURANT_1,BUFFET LUNCH,Monday,20,9
1543,RESTAURANT_1,BUFFET LUNCH,Monday,21,113
1544,RESTAURANT_1,BUFFET LUNCH,Monday,22,129
1545,RESTAURANT_1,BUFFET LUNCH,Monday,23,351
1546,RESTAURANT_1,BUFFET LUNCH,Saturday,0,101
1547,RESTAURANT_1,BUFFET LUNCH,Saturday,1,167
1548,RESTAURANT_1,BUFFET LUNCH,Saturday,2,54
1549,RESTAURANT_1,BUFFET LUNCH,Saturday,5,102
1550,RESTAURANT_1,BUFFET LUNCH,Saturday,6,2
1551,RESTAURANT_1,BUFFET LUNCH,Saturday,7,135
1552,RESTAURANT_1,BUFFET LUNCH,Saturday,8,74
1553,RESTAURANT_1,BUFFET LUNCH,Saturday,9,87
1554,RESTAURANT_1,BUFFET LUNCH,Saturday,10,144
1555,RESTAURANT_1,BUFFET LUNCH,Saturday,12,94
1556,RESTAURANT_1,BUFFET LUNCH,Saturday,13,244
1557,RESTAURANT_1,BUFFET LUNCH,Saturday,14,213
1558,RESTAURANT_1,BUFFET LUNCH,Saturday,15,3083
1559,RESTAURANT_1,BUFFET LUNCH,Saturday,16,3468
1560,RESTAURANT_1,BUFFET LUNCH,Saturday,17,1822
1561,RESTAURANT_1,BUFFET LUNCH,Saturday,18,1868
1562,RESTAURANT_1,BUFFET LUNCH,Saturday,19,297
1563,RESTAURANT_1,BUFFET LUNCH,Saturday,21,135
1564,RESTAURANT_1,BUFFET LUNCH,Saturday,23,171
1565,RESTAURANT_1,BUFFET LUNCH,Sunday,0,133
1566,RESTAURANT_1,BUFFET LUNCH,Sunday,1,98
1567,RESTAURANT_1,BUFFET LUNCH,Sunday,2,191
1568,RESTAURANT_1,BUFFET LUNCH,Sunday,3,207
1569,RESTAURANT_1,BUFFET LUNCH,Sunday,4,128
1570,RESTAURANT_1,BUFFET LUNCH,Sunday,5,65
1571,RESTAURANT_1,BUFFET LUNCH,Sunday,8,49
1572,RESTAURANT_1,BUFFET LUNCH,Sunday,13,79
1573,RESTAURANT_1,BUFFET LUNCH,Sunday,14,300
1574,RESTAURANT_1,BUFFET LUNCH,Sunday,15,3912
1575,RESTAURANT_1,BUFFET LUNCH,Sunday,16,4664
1576,RESTAURANT_1,BUFFET LUNCH,Sunday,17,2857
1577,RESTAURANT_1,BUFFET LUNCH,Sunday,18,2382
1578,RESTAURANT_1,BUFFET LUNCH,Sunday,19,506
1579,RESTAURANT_1,BUFFET LUNCH,Thursday,3,34
1580,RESTAURANT_1,BUFFET LUNCH,Thursday,5,132
1581,RESTAURANT_1,BUFFET LUNCH,Thursday,7,47
1582,RESTAURANT_1,BUFFET LUNCH,Thursday,10,107
1583,RESTAURANT_1,BUFFET LUNCH,Thursday,11,108
1584,RESTAURANT_1,BUFFET LUNCH,Thursday,12,103
1585,RESTAURANT_1,BUFFET LUNCH,Thursday,13,161
1586,RESTAURANT_1,BUFFET LUNCH,Thursday,14,96
1587,RESTAURANT_1,BUFFET LUNCH,Thursday,15,2834
1588,RESTAURANT_1,BUFFET LUNCH,Thursday,16,3514
1589,RESTAURANT_1,BUFFET LUNCH,Thursday,17,506
1590,RESTAURANT_1,BUFFET LUNCH,Thursday,18,1174
1591,RESTAURANT_1,BUFFET LUNCH,Thursday,19,322
1592,RESTAURANT_1,BUFFET LUNCH,Thursday,20,244
1593,RESTAURANT_1,BUFFET LUNCH,Thursday,21,76
1594,RESTAURANT_1,BUFFET LUNCH,Thursday,22,91
1595,RESTAURANT_1,BUFFET LUNCH,Thursday,23,119
1596,RESTAURANT_1,BUFFET LUNCH,Tuesday,2,93
1597,RESTAURANT_1,BUFFET LUNCH,Tuesday,4,38
1598,RESTAURANT_1,BUFFET LUNCH,Tuesday,5,141
1599,RESTAURANT_1,BUFFET LUNCH,Tuesday,6,33
1600,RESTAURANT_1,BUFFET LUNCH,Tuesday,12,2
1601,RESTAURANT_1,BUFFET LUNCH,Tuesday,13,132
1602,RESTAURANT_1,BUFFET LUNCH,Tuesday,14,398
1603,RESTAURANT_1,BUFFET LUNCH,Tuesday,15,2980
1604,RESTAURANT_1,BUFFET LUNCH,Tuesday,16,3558
1605,RESTAURANT_1,BUFFET LUNCH,Tuesday,17,987
1606,RESTAURANT_1,BUFFET LUNCH,Tuesday,18,865
1607,RESTAURANT_1,BUFFET LUNCH,Tuesday,19,765
1608,RESTAURANT_1,BUFFET LUNCH,Tuesday,20,184
1609,RESTAURANT_1,BUFFET LUNCH,Tuesday,22,131
1610,RESTAURANT_1,BUFFET LUNCH,Wednesday,4,54
1611,RESTAURANT_1,BUFFET LUNCH,Wednesday,5,53
1612,RESTAURANT_1,BUFFET LUNCH,Wednesday,6,203
1613,RESTAURANT_1,BUFFET LUNCH,Wednesday,8,65
1614,RESTAURANT_1,BUFFET LUNCH,Wednesday,9,41
1615,RESTAURANT_1,BUFFET LUNCH,Wednesday,10,116
1616,RESTAURANT_1,BUFFET LUNCH,Wednesday,12,80
1617,RESTAURANT_1,BUFFET LUNCH,Wednesday,13,135
1618,RESTAURANT_1,BUFFET LUNCH,Wednesday,14,423
1619,RESTAURANT_1,BUFFET LUNCH,Wednesday,15,3834
1620,RESTAURANT_1,BUFFET LUNCH,Wednesday,16,2764
1621,RESTAURANT_1,BUFFET LUNCH,Wednesday,17,1766
1622,RESTAURANT_1,BUFFET LUNCH,Wednesday,18,787
1623,RESTAURANT_1,BUFFET LUNCH,Wednesday,19,563
1624,RESTAURANT_1,BUFFET LUNCH,Wednesday,20,275
1625,RESTAURANT_1,BUFFET LUNCH,Wednesday,22,94
1626,RESTAURANT_1,BUFFET LUNCH,Wednesday,23,90
1627,RESTAURANT_1,BUTTER CHICKEN,Friday,0,673
1628,RESTAURANT_1,BUTTER CHICKEN,Friday,1,944
1629,RESTAURANT_1,BUTTER CHICKEN,Friday,2,658
1630,RESTAURANT_1,BUTTER CHICKEN,Friday,3,423
1631,RESTAURANT_1,BUTTER CHICKEN,Friday,4,246
1632,RESTAURANT_1,BUTTER CHICKEN,Friday,5,106
1633,RESTAURANT_1,BUTTER CHICKEN,Friday,6,61
1634,RESTAURANT_1,BUTTER CHICKEN,Friday,7,35
1635,RESTAURANT_1,BUTTER CHICKEN,Friday,8,37
1636,RESTAURANT_1,BUTTER CHICKEN,Friday,9,45
1637,RESTAURANT_1,BUTTER CHICKEN,Friday,10,37
1638,RESTAURANT_1,BUTTER CHICKEN,Friday,11,31
1639,RESTAURANT_1,BUTTER CHICKEN,Friday,12,73
1640,RESTAURANT_1,BUTTER CHICKEN,Friday,13,164
1641,RESTAURANT_1,BUTTER CHICKEN,Friday,14,298
1642,RESTAURANT_1,BUTTER CHICKEN,Friday,15,255
1643,RESTAURANT_1,BUTTER CHICKEN,Friday,16,207
1644,RESTAURANT_1,BUTTER CHICKEN,Friday,17,183
1645,RESTAURANT_1,BUTTER CHICKEN,Friday,18,122
1646,RESTAURANT_1,BUTTER CHICKEN,Friday,19,169
1647,RESTAURANT_1,BUTTER CHICKEN,Friday,20,305
1648,RESTAURANT_1,BUTTER CHICKEN,Friday,21,431
1649,RESTAURANT_1,BUTTER CHICKEN,Friday,22,496
1650,RESTAURANT_1,BUTTER CHICKEN,Friday,23,597
1651,RESTAURANT_1,BUTTER CHICKEN,Monday,0,809
1652,RESTAURANT_1,BUTTER CHICKEN,Monday,1,1062
1653,RESTAURANT_1,BUTTER CHICKEN,Monday,2,775
1654,RESTAURANT_1,BUTTER CHICKEN,Monday,3,293
1655,RESTAURANT_1,BUTTER CHICKEN,Monday,4,246
1656,RESTAURANT_1,BUTTER CHICKEN,Monday,5,236
1657,RESTAURANT_1,BUTTER CHICKEN,Monday,6,188
1658,RESTAURANT_1,BUTTER CHICKEN,Monday,7,111
1659,RESTAURANT_1,BUTTER CHICKEN,Monday,8,47
1660,RESTAURANT_1,BUTTER CHICKEN,Monday,9,24
1661,RESTAURANT_1,BUTTER CHICKEN,Monday,10,26
1662,RESTAURANT_1,BUTTER CHICKEN,Monday,11,31
1663,RESTAURANT_1,BUTTER CHICKEN,Monday,12,347
1664,RESTAURANT_1,BUTTER CHICKEN,Monday,13,481
1665,RESTAURANT_1,BUTTER CHICKEN,Monday,14,383
1666,RESTAURANT_1,BUTTER CHICKEN,Monday,15,859
1667,RESTAURANT_1,BUTTER CHICKEN,Monday,16,804
1668,RESTAURANT_1,BUTTER CHICKEN,Monday,17,719
1669,RESTAURANT_1,BUTTER CHICKEN,Monday,18,590
1670,RESTAURANT_1,BUTTER CHICKEN,Monday,19,172
1671,RESTAURANT_1,BUTTER CHICKEN,Monday,20,281
1672,RESTAURANT_1,BUTTER CHICKEN,Monday,21,386
1673,RESTAURANT_1,BUTTER CHICKEN,Monday,22,368
1674,RESTAURANT_1,BUTTER CHICKEN,Monday,23,479
1675,RESTAURANT_1,BUTTER CHICKEN,Saturday,0,749
1676,RESTAURANT_1,BUTTER CHICKEN,Saturday,1,1301
1677,RESTAURANT_1,BUTTER CHICKEN,Saturday,2,1135
1678,RESTAURANT_1,BUTTER CHICKEN,Saturday,3,457
1679,RESTAURANT_1,BUTTER CHICKEN,Saturday,4,221
1680,RESTAURANT_1,BUTTER CHICKEN,Saturday,5,267
1681,RESTAURANT_1,BUTTER CHICKEN,Saturday,6,276
1682,RESTAURANT_1,BUTTER CHICKEN,Saturday,7,221
1683,RESTAURANT_1,BUTTER CHICKEN,Saturday,8,72
1684,RESTAURANT_1,BUTTER CHICKEN,Saturday,9,64
1685,RESTAURANT_1,BUTTER CHICKEN,Saturday,10,33
1686,RESTAURANT_1,BUTTER CHICKEN,Saturday,11,41
1687,RESTAURANT_1,BUTTER CHICKEN,Saturday,12,103
1688,RESTAURANT_1,BUTTER CHICKEN,Saturday,13,275
1689,RESTAURANT_1,BUTTER CHICKEN,Saturday,14,406
1690,RESTAURANT_1,BUTTER CHICKEN,Saturday,15,449
1691,RESTAURANT_1,BUTTER CHICKEN,Saturday,16,403
1692,RESTAURANT_1,BUTTER CHICKEN,Saturday,17,307
1693,RESTAURANT_1,BUTTER CHICKEN,Saturday,18,194
1694,RESTAURANT_1,BUTTER CHICKEN,Saturday,19,230
1695,RESTAURANT_1,BUTTER CHICKEN,Saturday,20,402
1696,RESTAURANT_1,BUTTER CHICKEN,Saturday,21,592
1697,RESTAURANT_1,BUTTER CHICKEN,Saturday,22,666
1698,RESTAURANT_1,BUTTER CHICKEN,Saturday,23,762
1699,RESTAURANT_1,BUTTER CHICKEN,Sunday,0,1012
1700,RESTAURANT_1,BUTTER CHICKEN,Sunday,1,1783
1701,RESTAURANT_1,BUTTER CHICKEN,Sunday,2,1884
1702,RESTAURANT_1,BUTTER CHICKEN,Sunday,3,900
1703,RESTAURANT_1,BUTTER CHICKEN,Sunday,4,329
1704,RESTAURANT_1,BUTTER CHICKEN,Sunday,5,242
1705,RESTAURANT_1,BUTTER CHICKEN,Sunday,6,318
1706,RESTAURANT_1,BUTTER CHICKEN,Sunday,7,438
1707,RESTAURANT_1,BUTTER CHICKEN,Sunday,8,336
1708,RESTAURANT_1,BUTTER CHICKEN,Sunday,9,164
1709,RESTAURANT_1,BUTTER CHICKEN,Sunday,10,88
1710,RESTAURANT_1,BUTTER CHICKEN,Sunday,11,39
1711,RESTAURANT_1,BUTTER CHICKEN,Sunday,12,173
1712,RESTAURANT_1,BUTTER CHICKEN,Sunday,13,340
1713,RESTAURANT_1,BUTTER CHICKEN,Sunday,14,533
1714,RESTAURANT_1,BUTTER CHICKEN,Sunday,15,547
1715,RESTAURANT_1,BUTTER CHICKEN,Sunday,16,371
1716,RESTAURANT_1,BUTTER CHICKEN,Sunday,17,304
1717,RESTAURANT_1,BUTTER CHICKEN,Sunday,18,212
1718,RESTAURANT_1,BUTTER CHICKEN,Sunday,19,275
1719,RESTAURANT_1,BUTTER CHICKEN,Sunday,20,513
1720,RESTAURANT_1,BUTTER CHICKEN,Sunday,21,604
1721,RESTAURANT_1,BUTTER CHICKEN,Sunday,22,636
1722,RESTAURANT_1,BUTTER CHICKEN,Sunday,23,699
1723,RESTAURANT_1,BUTTER CHICKEN,Thursday,0,601
1724,RESTAURANT_1,BUTTER CHICKEN,Thursday,1,826
1725,RESTAURANT_1,BUTTER CHICKEN,Thursday,2,624
1726,RESTAURANT_1,BUTTER CHICKEN,Thursday,3,274
1727,RESTAURANT_1,BUTTER CHICKEN,Thursday,4,110
1728,RESTAURANT_1,BUTTER CHICKEN,Thursday,5,79
1729,RESTAURANT_1,BUTTER CHICKEN,Thursday,6,47
1730,RESTAURANT_1,BUTTER CHICKEN,Thursday,7,71
1731,RESTAURANT_1,BUTTER CHICKEN,Thursday,8,71
1732,RESTAURANT_1,BUTTER CHICKEN,Thursday,9,54
1733,RESTAURANT_1,BUTTER CHICKEN,Thursday,10,39
1734,RESTAURANT_1,BUTTER CHICKEN,Thursday,11,15
1735,RESTAURANT_1,BUTTER CHICKEN,Thursday,12,76
1736,RESTAURANT_1,BUTTER CHICKEN,Thursday,13,147
1737,RESTAURANT_1,BUTTER CHICKEN,Thursday,14,217
1738,RESTAURANT_1,BUTTER CHICKEN,Thursday,15,234
1739,RESTAURANT_1,BUTTER CHICKEN,Thursday,16,203
1740,RESTAURANT_1,BUTTER CHICKEN,Thursday,17,150
1741,RESTAURANT_1,BUTTER CHICKEN,Thursday,18,114
1742,RESTAURANT_1,BUTTER CHICKEN,Thursday,19,146
1743,RESTAURANT_1,BUTTER CHICKEN,Thursday,20,243
1744,RESTAURANT_1,BUTTER CHICKEN,Thursday,21,371
1745,RESTAURANT_1,BUTTER CHICKEN,Thursday,22,404
1746,RESTAURANT_1,BUTTER CHICKEN,Thursday,23,494
1747,RESTAURANT_1,BUTTER CHICKEN,Tuesday,0,582
1748,RESTAURANT_1,BUTTER CHICKEN,Tuesday,1,680
1749,RESTAURANT_1,BUTTER CHICKEN,Tuesday,2,462
1750,RESTAURANT_1,BUTTER CHICKEN,Tuesday,3,275
1751,RESTAURANT_1,BUTTER CHICKEN,Tuesday,4,82
1752,RESTAURANT_1,BUTTER CHICKEN,Tuesday,5,68
1753,RESTAURANT_1,BUTTER CHICKEN,Tuesday,6,24
1754,RESTAURANT_1,BUTTER CHICKEN,Tuesday,7,33
1755,RESTAURANT_1,BUTTER CHICKEN,Tuesday,8,54
1756,RESTAURANT_1,BUTTER CHICKEN,Tuesday,9,43
1757,RESTAURANT_1,BUTTER CHICKEN,Tuesday,10,61
1758,RESTAURANT_1,BUTTER CHICKEN,Tuesday,11,27
1759,RESTAURANT_1,BUTTER CHICKEN,Tuesday,12,75
1760,RESTAURANT_1,BUTTER CHICKEN,Tuesday,13,191
1761,RESTAURANT_1,BUTTER CHICKEN,Tuesday,14,282
1762,RESTAURANT_1,BUTTER CHICKEN,Tuesday,15,220
1763,RESTAURANT_1,BUTTER CHICKEN,Tuesday,16,204
1764,RESTAURANT_1,BUTTER CHICKEN,Tuesday,17,140
1765,RESTAURANT_1,BUTTER CHICKEN,Tuesday,18,100
1766,RESTAURANT_1,BUTTER CHICKEN,Tuesday,19,145
1767,RESTAURANT_1,BUTTER CHICKEN,Tuesday,20,233
1768,RESTAURANT_1,BUTTER CHICKEN,Tuesday,21,380
1769,RESTAURANT_1,BUTTER CHICKEN,Tuesday,22,405
1770,RESTAURANT_1,BUTTER CHICKEN,Tuesday,23,499
1771,RESTAURANT_1,BUTTER CHICKEN,Wednesday,0,594
1772,RESTAURANT_1,BUTTER CHICKEN,Wednesday,1,745
1773,RESTAURANT_1,BUTTER CHICKEN,Wednesday,2,567
1774,RESTAURANT_1,BUTTER CHICKEN,Wednesday,3,315
1775,RESTAURANT_1,BUTTER CHICKEN,Wednesday,4,100
1776,RESTAURANT_1,BUTTER CHICKEN,Wednesday,5,70
1777,RESTAURANT_1,BUTTER CHICKEN,Wednesday,6,34
1778,RESTAURANT_1,BUTTER CHICKEN,Wednesday,7,21
1779,RESTAURANT_1,BUTTER CHICKEN,Wednesday,8,40
1780,RESTAURANT_1,BUTTER CHICKEN,Wednesday,9,43
1781,RESTAURANT_1,BUTTER CHICKEN,Wednesday,10,22
1782,RESTAURANT_1,BUTTER CHICKEN,Wednesday,11,25
1783,RESTAURANT_1,BUTTER CHICKEN,Wednesday,12,65
1784,RESTAURANT_1,BUTTER CHICKEN,Wednesday,13,196
